dates,symbol,open,close,high,low,volume,adj_close
11/21/2024 0:00,FNCY-USD,0.00624,0.006351,0.006485,0.00619,2259,0.006351
11/21/2024 0:00,SPH-USD,0.001129,0.001149,0.001196,0.001098,850,0.001149
11/21/2024 0:00,HAM-USD,0,0,0,0,181490,0
11/21/2024 0:00,COVAL-USD,0.00188,0.002106,0.002141,0.001782,18562,0.002106
11/21/2024 0:00,BNUSD-USD,,,,,,
11/21/2024 0:00,POLK-USD,0.022166001,0.025127999,0.025581,0.022087,151829,0.025127999
11/21/2024 0:00,DAD-USD,0.004759,0.003963,0.004942,0.003822,5854,0.003963
11/21/2024 0:00,MINT10977-USD,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1.999999994950485e-06,47842,3.000000106112566e-06
11/21/2024 0:00,CPH-USD,0.005043,0.005706,0.00595,0.003809,7211,0.005706
11/21/2024 0:00,PRX18094-USD,0.205771998,0.246435001,0.256161004,0.194442004,323360,0.246435001
11/21/2024 0:00,GOVI-USD,0.077128001,0.084912002,0.085698999,0.076507002,671,0.084912002
11/21/2024 0:00,FB11308-USD,0.582324982,0.588069975,0.5996959805488581,0.577400982,4709314,0.588069975
11/21/2024 0:00,KICK-USD,0.017925,0.01847,0.01847,0.017925,0,0.01847
11/21/2024 0:00,DFYN-USD,0.006163,0.006303,0.006332,0.006149,98522,0.006303
11/21/2024 0:00,NVIR-USD,0.001425,0.001428,0.001447,0.001394,62714,0.001428
11/21/2024 0:00,WEST-USD,0.01157,0.01031,0.01157,0.010081,3613,0.01031
11/21/2024 0:00,MENGO-USD,0.325652003,0.346011013,0.447142005,0.309089005,1529069,0.346011013
11/21/2024 0:00,NFTX-USD,23.97206115722656,24.222583770751957,25.399450302124023,23.86555290222168,366,24.222583770751957
11/21/2024 0:00,MIR7857-USD,0.036798999,0.027944,0.038038999,0.027007001,746811,0.027944
11/21/2024 0:00,XEP-USD,0.000369,0.000398,0.0004,0.000348,222659,0.000398
11/21/2024 0:00,CARR21704-USD,0.003936,0.003855,0.004314,0.003753,119926,0.003855
11/21/2024 0:00,GAME10861-USD,0.059308,0.057801001,0.060357999,0.057156999,180784,0.057801001
11/21/2024 0:00,TRIX-USD,0.000943,0.000985,0.000988,0.000942,0,0.000985
11/21/2024 0:00,RIDE-USD,0.002153,0.002658,0.002708,0.0021,38489,0.002658
11/21/2024 0:00,OOE-USD,0.008905,0.00906,0.009194,0.00871,198990,0.00906
11/21/2024 0:00,OLE-USD,0.010917,0.011166,0.012129,0.010694,274895,0.011166
11/21/2024 0:00,URUS-USD,2.403237104415893,2.471594095230102,2.471755981445312,2.396043062210083,3200,2.471594095230102
11/21/2024 0:00,GXA-USD,0.001759,0.001755,0.001797,0.001712,33848,0.001755
11/21/2024 0:00,FUND-USD,0.071295001,0.061990999,0.074023999,0.061988,4940,0.061990999
11/21/2024 0:00,AXIS8849-USD,0.005563,0.005765,0.005782,0.005563,366,0.005765
11/21/2024 0:00,BRWL-USD,0.001697,0.001679,0.002012,0.001611,396637,0.001679
11/21/2024 0:00,FCON-USD,9.999999747378752e-05,0.000123,0.000134,9.999999747378752e-05,178868,0.000123
11/21/2024 0:00,LAMB-USD,0.001612,0.001637,0.001728,0.001561,1543798,0.001637
11/21/2024 0:00,PORNROCKET-USD,0,0,0,0,749,0
11/21/2024 0:00,RING-USD,0.002175,0.00234,0.002342,0.002146,69071,0.00234
11/21/2024 0:00,ETHAX-USD,0.029989,0.030015999,0.030022999,0.029960001,116,0.030015999
11/21/2024 0:00,HZN-USD,0.012257,0.011989,0.01237,0.011703,48980,0.011989
11/21/2024 0:00,DARK-USD,0.023009,0.023050999,0.023498001,0.022707,518268,0.023050999
11/21/2024 0:00,FLAME-USD,0.022637,0.022389,0.022844,0.021862,183317,0.022389
11/21/2024 0:00,LSS-USD,0.054563001,0.056132,0.056134999,0.052978002,62306,0.056132
11/21/2024 0:00,MNTL-USD,0.002902,0.002904,0.00292,0.002827,133778,0.002904
